Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature,23
Of Monsters and Men,Alligator,60,"['folk-pop', 'indie pop', 'metropopolis', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",Alternative 10s,0.581,0.934,8,-5.511,1,0.0547,0.000169,0.00297,0.0901,0.391,120.024,797qMUoU74C6xc45n2vAMK,spotify:track:797qMUoU74C6xc45n2vAMK,https://api.spotify.com/v1/tracks/797qMUoU74C6xc45n2vAMK,https://api.spotify.com/v1/audio-analysis/797qMUoU74C6xc45n2vAMK,184027,4,1
Vincent Neil Emerson,Learnin' to Drown,45,"['alternative country', 'new americana', 'roots americana']",Indigo,0.567,0.311,11,-10.278,1,0.0409,0.825,0.000161,0.0989,0.317,93.483,5zCYcuTU4qZdrzvHaYssEu,spotify:track:5zCYcuTU4qZdrzvHaYssEu,https://api.spotify.com/v1/tracks/5zCYcuTU4qZdrzvHaYssEu,https://api.spotify.com/v1/audio-analysis/5zCYcuTU4qZdrzvHaYssEu,293240,4,1
Bambounou,Up a While,29,"['bass music', 'lo-fi house']",Altar,0.695,0.757,2,-10.814,1,0.072,0.00182,0.0951,0.0997,0.4,127.009,2XIVtxGG04GKN9LhZiivVJ,spotify:track:2XIVtxGG04GKN9LhZiivVJ,https://api.spotify.com/v1/tracks/2XIVtxGG04GKN9LhZiivVJ,https://api.spotify.com/v1/audio-analysis/2XIVtxGG04GKN9LhZiivVJ,215330,4,1
Sports Team,Happy (God’s Own Country),49,"['english indie rock', 'modern alternative rock', 'modern rock']",Noisy,0.464,0.919,1,-2.497,1,0.111,0.00315,0.000497,0.154,0.703,167.865,3gq7dff87NNO2lJg2is0xS,spotify:track:3gq7dff87NNO2lJg2is0xS,https://api.spotify.com/v1/tracks/3gq7dff87NNO2lJg2is0xS,https://api.spotify.com/v1/audio-analysis/3gq7dff87NNO2lJg2is0xS,151588,4,1
Friedberg,Lizzy,40,['austrian indie'],undercurrents,0.5,0.817,1,-5.876,1,0.0457,0.000255,0.0922,0.136,0.48,130.978,7GWGiYSGyN5CuKN0U2acXD,spotify:track:7GWGiYSGyN5CuKN0U2acXD,https://api.spotify.com/v1/tracks/7GWGiYSGyN5CuKN0U2acXD,https://api.spotify.com/v1/audio-analysis/7GWGiYSGyN5CuKN0U2acXD,230127,4,1
Villagers,A Trick of the Light,61,"['chamber pop', 'indie folk', 'indie rock', 'stomp and holler']",Modern Eclectic,0.563,0.606,11,-8.159,1,0.0267,0.513,0.0391,0.132,0.425,150.0,1rCPg5GOtes0FIo1BzgvUi,spotify:track:1rCPg5GOtes0FIo1BzgvUi,https://api.spotify.com/v1/tracks/1rCPg5GOtes0FIo1BzgvUi,https://api.spotify.com/v1/audio-analysis/1rCPg5GOtes0FIo1BzgvUi,248253,4,1
Hayley Williams,Over Those Hills,55,[],badass,0.561,0.372,3,-9.494,1,0.0425,0.541,0.00248,0.124,0.365,110.062,5afKJ9yqFQ5L2FxuGiZMPQ,spotify:track:5afKJ9yqFQ5L2FxuGiZMPQ,https://api.spotify.com/v1/tracks/5afKJ9yqFQ5L2FxuGiZMPQ,https://api.spotify.com/v1/audio-analysis/5afKJ9yqFQ5L2FxuGiZMPQ,191950,4,1
Squeeze,Pulling Mussels (From The Shell),51,"['art rock', 'beatlesque', 'classic uk pop', 'new romantic', 'new wave', 'new wave pop', 'power pop', 'pub rock', 'rock', 'sophisti-pop']",Alternative 80s,0.593,0.702,0,-12.668,1,0.0409,0.002,8.38e-05,0.19,0.901,142.006,2TjXzbUt5zQ4PpHG0dEaT1,spotify:track:2TjXzbUt5zQ4PpHG0dEaT1,https://api.spotify.com/v1/tracks/2TjXzbUt5zQ4PpHG0dEaT1,https://api.spotify.com/v1/audio-analysis/2TjXzbUt5zQ4PpHG0dEaT1,238133,4,1
The Mysterines,Love's Not Enough,43,"['english indie rock', 'indie rock', 'liverpool indie', 'modern alternative rock']",New Alt-Rock Mixtape,0.379,0.691,7,-4.344,1,0.0614,0.00114,1.34e-05,0.105,0.264,142.941,6Iwe072nNW9W0MMwL7YYct,spotify:track:6Iwe072nNW9W0MMwL7YYct,https://api.spotify.com/v1/tracks/6Iwe072nNW9W0MMwL7YYct,https://api.spotify.com/v1/audio-analysis/6Iwe072nNW9W0MMwL7YYct,228947,4,1
Miguel,So I Lie,59,"['dance pop', 'pop', 'r&b', 'urban contemporary']",Outliers,0.689,0.707,11,-8.815,0,0.219,0.147,0.0774,0.116,0.624,109.945,1erZEUKhZ03cHHD0vOr8aQ,spotify:track:1erZEUKhZ03cHHD0vOr8aQ,https://api.spotify.com/v1/tracks/1erZEUKhZ03cHHD0vOr8aQ,https://api.spotify.com/v1/audio-analysis/1erZEUKhZ03cHHD0vOr8aQ,237240,4,1
Halflives,Rockstar Everyday,44,"['pixie', 'pop emo', 'slayer']",Alternative Beats,0.701,0.821,5,-4.496,0,0.0335,0.0276,0.00269,0.0875,0.651,107.99,0evOmsnfWAqsGJlSTICgz7,spotify:track:0evOmsnfWAqsGJlSTICgz7,https://api.spotify.com/v1/tracks/0evOmsnfWAqsGJlSTICgz7,https://api.spotify.com/v1/audio-analysis/0evOmsnfWAqsGJlSTICgz7,203333,4,1
Midas Hutch,Air Power (feat. The Kount),43,['dutch pop'],Outliers,0.828,0.503,6,-8.358,1,0.0865,0.0609,0.879,0.0742,0.589,124.008,0m6ehZK0yTw5rLvYXy53ML,spotify:track:0m6ehZK0yTw5rLvYXy53ML,https://api.spotify.com/v1/tracks/0m6ehZK0yTw5rLvYXy53ML,https://api.spotify.com/v1/audio-analysis/0m6ehZK0yTw5rLvYXy53ML,219961,4,1
Adria Kain,Alone In Kenzo,51,[],Outliers,0.76,0.387,7,-7.389,0,0.0277,0.406,0.00341,0.111,0.158,107.998,39QWEcx4aFKyx7mCQYD2Pv,spotify:track:39QWEcx4aFKyx7mCQYD2Pv,https://api.spotify.com/v1/tracks/39QWEcx4aFKyx7mCQYD2Pv,https://api.spotify.com/v1/audio-analysis/39QWEcx4aFKyx7mCQYD2Pv,198512,4,1
Royal & the Serpent,Overwhelmed,75,"['alt z', 'indie electropop', 'modern alternative pop', 'social media pop']",Alternative Beats,0.804,0.323,0,-11.127,0,0.305,0.308,0.0,0.15,0.456,87.019,5jjZikDrEd0by1o7V3fO4y,spotify:track:5jjZikDrEd0by1o7V3fO4y,https://api.spotify.com/v1/tracks/5jjZikDrEd0by1o7V3fO4y,https://api.spotify.com/v1/audio-analysis/5jjZikDrEd0by1o7V3fO4y,159293,4,1
Dj Streaks,More To Life? - Edit,38,['disco house'],Altar,0.806,0.69,1,-11.08,1,0.267,0.146,0.891,0.071,0.798,130.03,2Piw0o3Z2Z5KSCv5Sdv8Dj,spotify:track:2Piw0o3Z2Z5KSCv5Sdv8Dj,https://api.spotify.com/v1/tracks/2Piw0o3Z2Z5KSCv5Sdv8Dj,https://api.spotify.com/v1/audio-analysis/2Piw0o3Z2Z5KSCv5Sdv8Dj,226840,4,1
Cut Copy,Hearts On Fire - Calvin Harris Remix,18,"['alternative dance', 'australian dance', 'australian electropop', 'chillwave', 'dance-punk', 'electronic rock', 'electronica', 'electropop', 'filter house', 'indietronica', 'modern rock', 'neo-synthpop', 'new rave', 'nu disco', 'nu gaze', 'shimmer pop']",Bloghouse,0.783,0.82,1,-6.102,1,0.0489,0.00054,0.499,0.0628,0.235,129.015,15xXHtubbONxLt9kMf9a4R,spotify:track:15xXHtubbONxLt9kMf9a4R,https://api.spotify.com/v1/tracks/15xXHtubbONxLt9kMf9a4R,https://api.spotify.com/v1/audio-analysis/15xXHtubbONxLt9kMf9a4R,339213,4,1
Ólafur Arnalds,Woven Song,47,"['bow pop', 'compositional ambient', 'icelandic classical', 'neo-classical', 'neoclassical darkwave']",Not Quite Classical,0.297,0.126,1,-23.791,0,0.0408,0.992,0.81,0.134,0.17,153.564,4lSsH5NXdwFbBhRrFXPVFj,spotify:track:4lSsH5NXdwFbBhRrFXPVFj,https://api.spotify.com/v1/tracks/4lSsH5NXdwFbBhRrFXPVFj,https://api.spotify.com/v1/audio-analysis/4lSsH5NXdwFbBhRrFXPVFj,190284,1,1
Spoon,The Underdog,50,"['alternative dance', 'alternative rock', 'austindie', 'dance-punk', 'indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'rock']",Essential Alternative,0.693,0.528,7,-10.855,1,0.0365,0.0714,0.0015,0.671,0.905,145.157,7cDbqFvw45zdLHGltdb1g9,spotify:track:7cDbqFvw45zdLHGltdb1g9,https://api.spotify.com/v1/tracks/7cDbqFvw45zdLHGltdb1g9,https://api.spotify.com/v1/audio-analysis/7cDbqFvw45zdLHGltdb1g9,222107,4,1
Two Feet,Never Enough,53,"['indie poptimism', 'modern rock', 'pop']",Alternative Beats,0.611,0.743,11,-4.272,0,0.0346,0.00244,0.0,0.39,0.429,105.052,3gIMOdOuqPb0ngihSVkuQx,spotify:track:3gIMOdOuqPb0ngihSVkuQx,https://api.spotify.com/v1/tracks/3gIMOdOuqPb0ngihSVkuQx,https://api.spotify.com/v1/audio-analysis/3gIMOdOuqPb0ngihSVkuQx,162787,4,1
Ryan Culwell,Head Like A Hole,0,['southern americana'],Indigo,0.561,0.614,4,-6.358,0,0.0391,0.621,1.52e-05,0.109,0.164,112.892,3F83hObRzmIEQZgIJOzvnh,spotify:track:3F83hObRzmIEQZgIJOzvnh,https://api.spotify.com/v1/tracks/3F83hObRzmIEQZgIJOzvnh,https://api.spotify.com/v1/audio-analysis/3F83hObRzmIEQZgIJOzvnh,230000,4,1
Earth Trax,Ambient Dance - Radio Mix,38,['float house'],Altar,0.684,0.69,1,-9.885,1,0.0412,0.00512,0.936,0.101,0.167,120.033,5UJz1LtMsCQRobdWIQ6e9U,spotify:track:5UJz1LtMsCQRobdWIQ6e9U,https://api.spotify.com/v1/tracks/5UJz1LtMsCQRobdWIQ6e9U,https://api.spotify.com/v1/audio-analysis/5UJz1LtMsCQRobdWIQ6e9U,231821,4,1
AURORA,Runaway,89,"['art pop', 'norwegian pop']",Alternative 10s,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83e-05,0.104,0.123,114.089,1v1oIWf2Xgh54kIWuKsDf6,spotify:track:1v1oIWf2Xgh54kIWuKsDf6,https://api.spotify.com/v1/tracks/1v1oIWf2Xgh54kIWuKsDf6,https://api.spotify.com/v1/audio-analysis/1v1oIWf2Xgh54kIWuKsDf6,248827,4,1
Julia Kent,Salt Point,29,"['bow pop', 'cello', 'compositional ambient', 'modern cello', 'neo-classical']",Not Quite Classical,0.379,0.15,9,-16.608,0,0.0301,0.925,0.93,0.0821,0.0382,96.103,5h9QpeYnU4Q652BUKFXwQ4,spotify:track:5h9QpeYnU4Q652BUKFXwQ4,https://api.spotify.com/v1/tracks/5h9QpeYnU4Q652BUKFXwQ4,https://api.spotify.com/v1/audio-analysis/5h9QpeYnU4Q652BUKFXwQ4,197690,4,1
No Love For The Middle Child,Bullets in the Dark (feat. MOD SUN),48,[],Alternative Beats,0.673,0.923,1,-3.628,0,0.0521,0.0107,0.0,0.12,0.946,139.969,2FwhZ9LriLQ3oiRF4h1vJ1,spotify:track:2FwhZ9LriLQ3oiRF4h1vJ1,https://api.spotify.com/v1/tracks/2FwhZ9LriLQ3oiRF4h1vJ1,https://api.spotify.com/v1/audio-analysis/2FwhZ9LriLQ3oiRF4h1vJ1,181547,4,1
Nectar,Birthday,24,[],pulp,0.467,0.896,4,-3.31,1,0.0441,7.97e-05,0.358,0.3,0.145,109.953,0G2D1X3Iupyh9IZ1v6qEyu,spotify:track:0G2D1X3Iupyh9IZ1v6qEyu,https://api.spotify.com/v1/tracks/0G2D1X3Iupyh9IZ1v6qEyu,https://api.spotify.com/v1/audio-analysis/0G2D1X3Iupyh9IZ1v6qEyu,242116,4,1
Amyl and The Sniffers,Some Mutts (Can't Be Muzzled),36,"['australian garage punk', 'indie punk']",Noisy,0.337,0.95,3,-2.218,0,0.0751,0.000943,0.00082,0.104,0.474,86.179,1QaCMfMRoUC6ympq6f3xWr,spotify:track:1QaCMfMRoUC6ympq6f3xWr,https://api.spotify.com/v1/tracks/1QaCMfMRoUC6ympq6f3xWr,https://api.spotify.com/v1/audio-analysis/1QaCMfMRoUC6ympq6f3xWr,159566,4,1
Peter Gregson,The Dive,41,"['compositional ambient', 'modern cello']",Not Quite Classical,0.152,0.0542,2,-23.323,0,0.0378,0.956,0.844,0.104,0.153,90.94,01hFM9dS9M6lN4rUvo4A2u,spotify:track:01hFM9dS9M6lN4rUvo4A2u,https://api.spotify.com/v1/tracks/01hFM9dS9M6lN4rUvo4A2u,https://api.spotify.com/v1/audio-analysis/01hFM9dS9M6lN4rUvo4A2u,225475,4,1
Gabe Lee,Talk to You,39,"['nashville americana', 'roots americana']",Indigo,0.691,0.222,1,-8.387,1,0.033,0.805,0.0,0.0767,0.535,79.735,5zA231K4pMijOlVSWBvaEV,spotify:track:5zA231K4pMijOlVSWBvaEV,https://api.spotify.com/v1/tracks/5zA231K4pMijOlVSWBvaEV,https://api.spotify.com/v1/audio-analysis/5zA231K4pMijOlVSWBvaEV,181488,4,1
Grace Mitchell,MANGO,42,"['indie poptimism', 'vapor soul']",Grade A,0.765,0.779,11,-7.099,1,0.0317,0.211,0.238,0.122,0.669,125.012,0a5szJBZfMo2ijE68r5oAR,spotify:track:0a5szJBZfMo2ijE68r5oAR,https://api.spotify.com/v1/tracks/0a5szJBZfMo2ijE68r5oAR,https://api.spotify.com/v1/audio-analysis/0a5szJBZfMo2ijE68r5oAR,185390,4,1
MSTRKRFT,Heartbreaker,41,"['alternative dance', 'dance-punk', 'electro house', 'filter house', 'new rave']",Bloghouse,0.551,0.858,0,-4.882,0,0.0981,0.0621,0.000102,0.354,0.422,128.05,2Nri6TmVeh76gSHwkjrO2Y,spotify:track:2Nri6TmVeh76gSHwkjrO2Y,https://api.spotify.com/v1/tracks/2Nri6TmVeh76gSHwkjrO2Y,https://api.spotify.com/v1/audio-analysis/2Nri6TmVeh76gSHwkjrO2Y,194013,4,1
Inhaler,Who's Your Money On? (Plastic House),53,"['dublin indie', 'modern alternative rock', 'modern rock']",New Alt-Rock Mixtape,0.318,0.646,5,-7.15,0,0.0392,0.00521,0.172,0.0679,0.172,125.986,637aZ5pe1WFBamSePkmQ9x,spotify:track:637aZ5pe1WFBamSePkmQ9x,https://api.spotify.com/v1/tracks/637aZ5pe1WFBamSePkmQ9x,https://api.spotify.com/v1/audio-analysis/637aZ5pe1WFBamSePkmQ9x,382800,4,1
The Stooges,Search and Destroy - Iggy Pop Mix,53,"['alternative rock', 'classic rock', 'detroit rock', 'folk rock', 'garage rock', 'permanent wave', 'post-punk', 'protopunk', 'punk', 'punk blues', 'rock']",Alternative 70s,0.235,0.977,6,0.878,1,0.107,0.00353,0.00604,0.172,0.241,152.952,00sydAz6PeOxYzwG1dRIPi,spotify:track:00sydAz6PeOxYzwG1dRIPi,https://api.spotify.com/v1/tracks/00sydAz6PeOxYzwG1dRIPi,https://api.spotify.com/v1/audio-analysis/00sydAz6PeOxYzwG1dRIPi,208133,4,1
Frameworks,Cusp - Edit,37,[],Outliers,0.733,0.726,5,-9.894,0,0.0366,0.278,0.83,0.173,0.0823,117.991,36MWyP1g6jAAosExPkzIqu,spotify:track:36MWyP1g6jAAosExPkzIqu,https://api.spotify.com/v1/tracks/36MWyP1g6jAAosExPkzIqu,https://api.spotify.com/v1/audio-analysis/36MWyP1g6jAAosExPkzIqu,249080,4,1
The Teardrop Explodes,Reward,49,"['art rock', 'c86', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'uk post-punk']",Alternative 80s,0.389,0.746,0,-4.353,1,0.0321,0.000637,0.000322,0.31,0.899,159.876,2vULfNEAOjjRyjj6hs0kBm,spotify:track:2vULfNEAOjjRyjj6hs0kBm,https://api.spotify.com/v1/tracks/2vULfNEAOjjRyjj6hs0kBm,https://api.spotify.com/v1/audio-analysis/2vULfNEAOjjRyjj6hs0kBm,162267,4,1
Himalayas,Thank God I'm Not You,55,"['modern alternative rock', 'welsh indie']",New Alt-Rock Mixtape,0.542,0.828,11,-3.91,0,0.0536,0.00175,0.0136,0.06,0.785,126.037,4YZVtRbdGOhHdGNi4JpCL5,spotify:track:4YZVtRbdGOhHdGNi4JpCL5,https://api.spotify.com/v1/tracks/4YZVtRbdGOhHdGNi4JpCL5,https://api.spotify.com/v1/audio-analysis/4YZVtRbdGOhHdGNi4JpCL5,194626,4,1
Foals,My Number,68,"['alternative dance', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'oxford indie', 'rock']",Garage Rock Revival,0.639,0.715,6,-8.954,0,0.0392,0.0243,0.000552,0.619,0.813,128.072,04caEZhAsQKnWqKsMwk9ud,spotify:track:04caEZhAsQKnWqKsMwk9ud,https://api.spotify.com/v1/tracks/04caEZhAsQKnWqKsMwk9ud,https://api.spotify.com/v1/audio-analysis/04caEZhAsQKnWqKsMwk9ud,238853,4,1
Dead Poet Society,I Never Loved Myself Like I Loved You,48,"['boston indie', 'modern alternative rock', 'modern rock']",New Alt-Rock Mixtape,0.53,0.97,9,-6.248,0,0.0675,0.00354,0.0875,0.356,0.158,111.881,1ue6hDpQnActsuH661uCYR,spotify:track:1ue6hDpQnActsuH661uCYR,https://api.spotify.com/v1/tracks/1ue6hDpQnActsuH661uCYR,https://api.spotify.com/v1/audio-analysis/1ue6hDpQnActsuH661uCYR,261680,4,1
Palma Violets,Best of Friends,44,['indie rock'],Alternative 10s,0.237,0.88,0,-3.945,1,0.0505,8.54e-06,0.842,0.085,0.309,130.128,5cfHy1VZ3SefVyhQvf6CYP,spotify:track:5cfHy1VZ3SefVyhQvf6CYP,https://api.spotify.com/v1/tracks/5cfHy1VZ3SefVyhQvf6CYP,https://api.spotify.com/v1/audio-analysis/5cfHy1VZ3SefVyhQvf6CYP,210067,4,1
Tomberlin,Wasted,55,"['bubblegrunge', 'indie folk', 'indie pop', 'indie rock', 'louisville indie', 'small room']",badass,0.765,0.563,4,-9.765,1,0.0397,0.422,0.122,0.142,0.703,93.073,097mtSzsgYwypHXRae7pNH,spotify:track:097mtSzsgYwypHXRae7pNH,https://api.spotify.com/v1/tracks/097mtSzsgYwypHXRae7pNH,https://api.spotify.com/v1/audio-analysis/097mtSzsgYwypHXRae7pNH,149423,4,1
Maximo Park,Apply Some Pressure,57,"['britpop', 'dance-punk', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'newcastle indie', 'rock']",Garage Rock Revival,0.378,0.953,9,-3.632,1,0.138,0.000719,2.89e-05,0.0936,0.512,167.808,19503qDaxgCdPL2BhJngij,spotify:track:19503qDaxgCdPL2BhJngij,https://api.spotify.com/v1/tracks/19503qDaxgCdPL2BhJngij,https://api.spotify.com/v1/audio-analysis/19503qDaxgCdPL2BhJngij,200347,4,1
Superbloom,Whatever,36,[],New Alt-Rock Mixtape,0.385,0.972,3,-3.816,0,0.0648,0.000193,0.000413,0.302,0.398,141.041,6nCeCu9xovpYGPBUGoGqXi,spotify:track:6nCeCu9xovpYGPBUGoGqXi,https://api.spotify.com/v1/tracks/6nCeCu9xovpYGPBUGoGqXi,https://api.spotify.com/v1/audio-analysis/6nCeCu9xovpYGPBUGoGqXi,186635,4,1
The Fall of Troy,Knife Fight at the Mormon Church,32,"['post-hardcore', 'progressive post-hardcore', 'screamo', 'swancore']",Noisy,0.485,0.97,3,-7.014,0,0.0609,4.07e-06,0.165,0.28,0.572,101.99,0VZZOfJdkgE8QuQJNY7SFt,spotify:track:0VZZOfJdkgE8QuQJNY7SFt,https://api.spotify.com/v1/tracks/0VZZOfJdkgE8QuQJNY7SFt,https://api.spotify.com/v1/audio-analysis/0VZZOfJdkgE8QuQJNY7SFt,254678,4,1
Lawrence Hart,Surrender Yourself,40,[],Altar,0.641,0.677,7,-9.002,0,0.0462,0.0813,0.826,0.111,0.0708,122.992,0RZ5bH3jU33OtO1PAhfXh5,spotify:track:0RZ5bH3jU33OtO1PAhfXh5,https://api.spotify.com/v1/tracks/0RZ5bH3jU33OtO1PAhfXh5,https://api.spotify.com/v1/audio-analysis/0RZ5bH3jU33OtO1PAhfXh5,347413,4,1
NiNE8,FVR105 - p-rallel Remix,44,['uk alternative hip hop'],Altar,0.82,0.62,5,-9.755,0,0.364,0.0384,1.31e-05,0.114,0.898,120.009,5PI0KCcfghR4Xg0w6xuoZ0,spotify:track:5PI0KCcfghR4Xg0w6xuoZ0,https://api.spotify.com/v1/tracks/5PI0KCcfghR4Xg0w6xuoZ0,https://api.spotify.com/v1/audio-analysis/5PI0KCcfghR4Xg0w6xuoZ0,193000,4,1
Patrick Paige II,Whisper (Want My Luv),52,"['alternative r&b', 'indie r&b']",Butter,0.725,0.629,4,-6.208,0,0.0461,0.172,0.0186,0.347,0.499,91.961,6CkYn4ygBqKCAziK6FC4gn,spotify:track:6CkYn4ygBqKCAziK6FC4gn,https://api.spotify.com/v1/tracks/6CkYn4ygBqKCAziK6FC4gn,https://api.spotify.com/v1/audio-analysis/6CkYn4ygBqKCAziK6FC4gn,229558,4,1
Menahan Street Band,The Starchaser,37,"['afrobeat', 'brass band', 'funk', 'indie jazz', 'instrumental funk', 'soul']",Modern Psychedelia,0.538,0.767,10,-7.182,0,0.0346,0.0627,0.914,0.403,0.868,119.246,2wt5LGsrXLZnSFKoBdzFMt,spotify:track:2wt5LGsrXLZnSFKoBdzFMt,https://api.spotify.com/v1/tracks/2wt5LGsrXLZnSFKoBdzFMt,https://api.spotify.com/v1/audio-analysis/2wt5LGsrXLZnSFKoBdzFMt,168400,4,1
Rise Against,"Broken Dreams, Inc. - HEALTH Remix",45,"['chicago hardcore', 'chicago punk', 'hardcore punk', 'pop punk', 'punk']",Alternative Beats,0.247,0.833,1,-5.086,1,0.0706,0.0272,0.471,0.215,0.228,165.995,5oJJOO4tHUPNBs9zNMSqwv,spotify:track:5oJJOO4tHUPNBs9zNMSqwv,https://api.spotify.com/v1/tracks/5oJJOO4tHUPNBs9zNMSqwv,https://api.spotify.com/v1/audio-analysis/5oJJOO4tHUPNBs9zNMSqwv,274825,4,1
Mathieu Boogaerts,Am I Crazy,37,"['chanson', 'french indie pop', 'french indietronica', 'french rock', 'nouvelle chanson francaise']",Butter,0.745,0.3,10,-13.33,1,0.0652,0.372,0.229,0.152,0.6,137.924,3prJMU53OAEXHcxQWsVQSh,spotify:track:3prJMU53OAEXHcxQWsVQSh,https://api.spotify.com/v1/tracks/3prJMU53OAEXHcxQWsVQSh,https://api.spotify.com/v1/audio-analysis/3prJMU53OAEXHcxQWsVQSh,138262,4,1
Kaitlin Butts,How Lucky Am I,47,['red dirt'],Indigo,0.711,0.665,0,-6.284,0,0.0289,0.0987,9.37e-06,0.112,0.706,129.942,65djCR0BY2s8w1mdL270yj,spotify:track:65djCR0BY2s8w1mdL270yj,https://api.spotify.com/v1/tracks/65djCR0BY2s8w1mdL270yj,https://api.spotify.com/v1/audio-analysis/65djCR0BY2s8w1mdL270yj,237579,4,1
Mt. Eddy,Metaphor,39,"['indie garage rock', 'modern alternative rock']",Noisy,0.558,0.921,4,-4.409,1,0.0639,0.0234,0.00035,0.154,0.357,93.468,6N0hNaBX40pPQO7mw2dunD,spotify:track:6N0hNaBX40pPQO7mw2dunD,https://api.spotify.com/v1/tracks/6N0hNaBX40pPQO7mw2dunD,https://api.spotify.com/v1/audio-analysis/6N0hNaBX40pPQO7mw2dunD,211087,4,1
Sam Sparro,Black & Gold,56,"['australian dance', 'electropop']",Bloghouse,0.383,0.703,4,-5.65,0,0.0763,0.00116,2.39e-05,0.112,0.42,135.968,6lT26Dq7aEwOjXTZzkBjSO,spotify:track:6lT26Dq7aEwOjXTZzkBjSO,https://api.spotify.com/v1/tracks/6lT26Dq7aEwOjXTZzkBjSO,https://api.spotify.com/v1/audio-analysis/6lT26Dq7aEwOjXTZzkBjSO,212360,1,1
Boy 8-Bit,Suspense Is Killing Me,19,"['destroy techno', 'fidget house']",Bloghouse,0.962,0.253,5,-11.178,0,0.335,0.00578,0.0,0.0751,0.137,127.003,3so9K62SVDzEpIw5zE9kju,spotify:track:3so9K62SVDzEpIw5zE9kju,https://api.spotify.com/v1/tracks/3so9K62SVDzEpIw5zE9kju,https://api.spotify.com/v1/audio-analysis/3so9K62SVDzEpIw5zE9kju,293883,4,1
Ruby Waters,Blow,48,[],undercurrents,0.696,0.52,5,-4.687,0,0.0328,0.0157,0.0,0.0939,0.566,88.951,5D3TlrLZsXLKAq32LaVO0I,spotify:track:5D3TlrLZsXLKAq32LaVO0I,https://api.spotify.com/v1/tracks/5D3TlrLZsXLKAq32LaVO0I,https://api.spotify.com/v1/audio-analysis/5D3TlrLZsXLKAq32LaVO0I,143919,4,1
SWMRS,Berkeley's On Fire,34,"['modern alternative rock', 'modern rock', 'oakland indie']",Noisy,0.685,0.94,2,-2.713,1,0.0867,0.112,0.0,0.276,0.58,140.001,0qQdqHBetnQZprhYBgJ9yh,spotify:track:0qQdqHBetnQZprhYBgJ9yh,https://api.spotify.com/v1/tracks/0qQdqHBetnQZprhYBgJ9yh,https://api.spotify.com/v1/audio-analysis/0qQdqHBetnQZprhYBgJ9yh,227987,4,1
Foo Fighters,Everlong,78,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",Essential Alternative,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/audio-analysis/5UWwZ5lm5PKu6eKsHAGxOk,250547,4,1
Echo & the Bunnymen,The Killing Moon,61,"['alternative rock', 'art rock', 'dream pop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'punk', 'rock']",Early Alternative,0.568,0.829,7,-7.066,1,0.0303,0.218,0.00418,0.0976,0.79,124.201,35E2eKIEXXnP5q9L51iOAk,spotify:track:35E2eKIEXXnP5q9L51iOAk,https://api.spotify.com/v1/tracks/35E2eKIEXXnP5q9L51iOAk,https://api.spotify.com/v1/audio-analysis/35E2eKIEXXnP5q9L51iOAk,348293,4,1
Valerie June,Cosmic Dancer,48,"['indie folk', 'memphis americana', 'new americana', 'soul', 'stomp and holler']",Modern Eclectic,0.446,0.572,2,-7.786,1,0.037,0.382,0.51,0.0715,0.207,75.499,5jXqgEjfy9IPrBv5SQtYtT,spotify:track:5jXqgEjfy9IPrBv5SQtYtT,https://api.spotify.com/v1/tracks/5jXqgEjfy9IPrBv5SQtYtT,https://api.spotify.com/v1/audio-analysis/5jXqgEjfy9IPrBv5SQtYtT,265996,4,1
"nothing,nowhere.",pretend,1,"['emo rap', 'pop rap', 'sad rap']",Alternative Beats,0.533,0.838,1,-5.625,0,0.0837,0.0251,0.0,0.318,0.722,80.049,0GT8EPBsc1xAxwJC36m2IE,spotify:track:0GT8EPBsc1xAxwJC36m2IE,https://api.spotify.com/v1/tracks/0GT8EPBsc1xAxwJC36m2IE,https://api.spotify.com/v1/audio-analysis/0GT8EPBsc1xAxwJC36m2IE,179690,4,1
